0.001,1.2,0.8658737473095734,0.8677206857343048,0.6085352618034158,0.6644601788105942,0.8154113004720613,0.6555435627407927,0,[0.4422926472712325],0
0.001,2.2,0.8430829706428764,0.8477943562419121,0.6790324725675713,0.734555187252146,0.7778747954103764,0.7268071112258929,0,[0.4422926472712325],0
0.001,1.4,0.8708923736531549,0.8709938417285671,0.6245723837770047,0.6799428318132799,0.806121702164776,0.6713109785547644,0,[0.4422926472712325],0
0.001,1.6,0.863423170957965,0.8613996927167553,0.6385869784347018,0.6942798138408922,0.7982281185721553,0.685760998893458,0,[0.4422926472712325],0
0.001,2.4,0.8454964676878718,0.8447688175564747,0.6896328496468735,0.7451911042094254,0.7712562308177251,0.7373165964995553,0,[0.4422926472712325],0
0.001,2.6,0.83962207227358,0.8560992236915831,0.6997806533745236,0.7551230264809918,0.7645399463575121,0.747701652317663,0,[0.4422926472712325],0
0.001,2.8,0.8334800292728872,0.8322110012813978,0.7066465995350728,0.7621459578514654,0.7601001920202559,0.754714189285459,0,[0.4422926472712325],0
0.001,3.0,0.831879023530971,0.8381626207181038,0.7160054002174754,0.7715083307200776,0.7521370931544853,0.7639988801524777,0,[0.4422926472712325],0
0.001,1.0,0.8592189724206281,0.8547791221258578,0.5988356610391898,0.6537034903016609,0.8273434125449122,0.6447393175373404,0,[0.4422926472712325],0
0.001,2.0,0.8608046518859058,0.8626403220087866,0.6670261691302761,0.7223743962677149,0.784667339690448,0.7144614373074668,0,[0.4422926472712325],0
0.001,1.8,0.835652141318,0.8765867079764471,0.6529993208618429,0.7083772248355726,0.7888856613398226,0.7000164966649048,0,[0.4422926472712325],0
0.005,1.2,0.8610121573833667,0.8425856720568186,0.6085352618034158,0.6644601788105942,0.8154113004720613,0.6555435627407927,0,[0.4422926472712325],0
0.005,2.2,0.852265440587432,0.8304178142486176,0.6790324725675713,0.734555187252146,0.7778747954103764,0.7268071112258929,0,[0.4422926472712325],0
0.005,1.4,0.8287996897509171,0.7868927459086549,0.6245723837770047,0.6799428318132799,0.806121702164776,0.6713109785547644,0,[0.4422926472712325],0
0.005,1.6,0.8441541451631094,0.8357770408884363,0.6385869784347018,0.6942798138408922,0.7982281185721553,0.685760998893458,0,[0.4422926472712325],0
0.005,2.4,0.8465591366752776,0.8281370665851425,0.6896328496468735,0.7451911042094254,0.7712562308177251,0.7373165964995553,0,[0.4422926472712325],0
0.005,2.6,0.8525471930176222,0.7815486108923893,0.6997806533745236,0.7551230264809918,0.7645399463575121,0.747701652317663,0,[0.4422926472712325],0
0.005,2.8,0.8665842539670365,0.8488005897223999,0.7066465995350728,0.7621459578514654,0.7601001920202559,0.754714189285459,0,[0.4422926472712325],0
0.005,3.0,0.8420586717616553,0.8542754426925554,0.7160054002174754,0.7715083307200776,0.7521370931544853,0.7639988801524777,0,[0.4422926472712325],0
0.005,1.0,0.906994909683341,0.8643281571737186,0.5988356610391898,0.6537034903016609,0.8273434125449122,0.6447393175373404,0,[0.4422926472712325],0
0.005,2.0,0.8605082506646309,0.8702081916023539,0.6670261691302761,0.7223743962677149,0.784667339690448,0.7144614373074668,0,[0.4422926472712325],0
0.005,1.8,0.8420357967557168,0.8263608202048288,0.6529993208618429,0.7083772248355726,0.7888856613398226,0.7000164966649048,0,[0.4422926472712325],0
0.01,1.2,0.8891991305114482,0.8760673380025198,0.6085352618034158,0.6644601788105942,0.8154113004720613,0.6555435627407927,0,[0.4422926472712325],0
0.01,2.2,0.8645288443987064,0.8228749732002135,0.6790324725675713,0.734555187252146,0.7778747954103764,0.7268071112258929,0,[0.4422926472712325],0
0.01,1.4,0.8640513624612282,0.7934716605343376,0.6245723837770047,0.6799428318132799,0.806121702164776,0.6713109785547644,0,[0.4422926472712325],0
0.01,1.6,0.8717576307308742,0.8682530432612879,0.6385869784347018,0.6942798138408922,0.7982281185721553,0.685760998893458,0,[0.4422926472712325],0
0.01,2.4,0.8347688528395154,0.8329937769837701,0.6896328496468735,0.7451911042094254,0.7712562308177251,0.7373165964995553,0,[0.4422926472712325],0
0.01,2.6,0.8514588813620889,0.8408525304652493,0.6997806533745236,0.7551230264809918,0.7645399463575121,0.747701652317663,0,[0.4422926472712325],0
0.01,2.8,0.8334070790970954,0.8375902096107017,0.7066465995350728,0.7621459578514654,0.7601001920202559,0.754714189285459,0,[0.4422926472712325],0
0.01,3.0,0.8211400043447692,0.8167206757745611,0.7160054002174754,0.7715083307200776,0.7521370931544853,0.7639988801524777,0,[0.4422926472712325],0
0.01,1.0,0.8395480204889157,0.8503962573485657,0.5988356610391898,0.6537034903016609,0.8273434125449122,0.6447393175373404,0,[0.4422926472712325],0
0.01,2.0,0.8705911416719313,0.8693125523989172,0.6670261691302761,0.7223743962677149,0.784667339690448,0.7144614373074668,0,[0.4422926472712325],0
0.01,1.8,0.8083746648226262,0.8171765191490813,0.6529993208618429,0.7083772248355726,0.7888856613398226,0.7000164966649048,0,[0.4422926472712325],0
0.05,1.2,0.8327345360902553,0.8860720093185053,0.6085352618034158,0.6644601788105942,0.8154113004720613,0.6555435627407927,0,[0.4422926472712325],0
0.05,2.2,0.8267688779804978,0.8091773310233219,0.6790324725675713,0.734555187252146,0.7778747954103764,0.7268071112258929,0,[0.4422926472712325],0
0.05,1.4,0.8607413655203732,0.8061748301787602,0.6245723837770047,0.6799428318132799,0.806121702164776,0.6713109785547644,0,[0.4422926472712325],0
0.05,1.6,0.856926361902088,0.8432002681826557,0.6385869784347018,0.6942798138408922,0.7982281185721553,0.685760998893458,0,[0.4422926472712325],0
0.05,2.4,0.8100836347556428,0.8034255446689886,0.6896328496468735,0.7451911042094254,0.7712562308177251,0.7373165964995553,0,[0.4422926472712325],0
0.05,2.6,0.8212966593187713,0.8110124292886338,0.6997806533745236,0.7551230264809918,0.7645399463575121,0.747701652317663,0,[0.4422926472712325],0
0.05,2.8,0.8172059599310717,0.7845904742019091,0.7066465995350728,0.7621459578514654,0.7601001920202559,0.754714189285459,0,[0.4422926472712325],0
0.05,3.0,0.8322402359000524,0.7623755569161111,0.7160054002174754,0.7715083307200776,0.7521370931544853,0.7639988801524777,0,[0.4422926472712325],0
0.05,1.0,0.8336624760634086,0.8219410550793069,0.5988356610391898,0.6537034903016609,0.8273434125449122,0.6447393175373404,0,[0.4422926472712325],0
0.05,2.0,0.8351397306371213,0.4236760630746466,0.6670261691302761,0.7223743962677149,0.784667339690448,0.7144614373074668,0,[0.4422926472712325],0
0.05,1.8,0.7980627607500421,0.8163692577354973,0.6529993208618429,0.7083772248355726,0.7888856613398226,0.7000164966649048,0,[0.4422926472712325],0
0.1,1.2,0.8691177319218467,0.8523566110883342,0.6085352618034158,0.6644601788105942,0.8154113004720613,0.6555435627407927,0,[0.4422926472712325],0
0.1,2.2,0.8398805216046563,0.8229614139770639,0.6790324725675713,0.734555187252146,0.7778747954103764,0.7268071112258929,0,[0.4422926472712325],0
0.1,1.4,0.8763040059747146,0.6512547717202507,0.6245723837770047,0.6799428318132799,0.806121702164776,0.6713109785547644,0,[0.4422926472712325],0
0.1,1.6,0.7900533212197312,0.7981350004238031,0.6385869784347018,0.6942798138408922,0.7982281185721553,0.685760998893458,0,[0.4422926472712325],0
0.1,2.4,0.8516138962739844,0.8431389384613015,0.6896328496468735,0.7451911042094254,0.7712562308177251,0.7373165964995553,0,[0.4422926472712325],0
0.1,2.6,0.7527568808269243,0.7745601618734087,0.6997806533745236,0.7551230264809918,0.7645399463575121,0.747701652317663,0,[0.4422926472712325],0
0.1,2.8,0.807533699732953,0.8106286681399524,0.7066465995350728,0.7621459578514654,0.7601001920202559,0.754714189285459,0,[0.4422926472712325],0
0.1,3.0,0.8546144062082686,0.7583662979540329,0.7160054002174754,0.7715083307200776,0.7521370931544853,0.7639988801524777,0,[0.4422926472712325],0
0.1,1.0,0.8550755358482747,0.7230383564884935,0.5988356610391898,0.6537034903016609,0.8273434125449122,0.6447393175373404,0,[0.4422926472712325],0
0.1,2.0,0.8401883684320719,0.8230044709233277,0.6670261691302761,0.7223743962677149,0.784667339690448,0.7144614373074668,0,[0.4422926472712325],0
0.1,1.8,0.7758741874728919,0.7758708124158523,0.6529993208618429,0.7083772248355726,0.7888856613398226,0.7000164966649048,0,[0.4422926472712325],0
