0,0.001,0.0,1.0,0.5333383330019101,0.7493414539975868,0.507522222971943,0.5167163947508095,0.4808456284157257,0.48706420695738206,0,[0.4422926472712325],0,
0,0.001,0.0,1.2,0.7054909915570189,0.7346021048071831,0.5037861365014652,0.5131711395974722,0.477817817568592,0.4839748958280212,0,[0.4422926472712325],0,
0,0.001,0.0,1.4,0.690547572511409,0.5406257590925437,0.5036731173115084,0.5139966313974613,0.4772840641964211,0.4837956470558541,0,[0.4422926472712325],0,
0,0.001,0.0,1.6,0.47495158391338965,0.7120022506630885,0.5006144404655072,0.5124616133795228,0.4748849278432244,0.48105952305556743,0,[0.4422926472712325],0,
0,0.001,0.0,1.8,0.45072359984824206,0.4262170250712244,0.5001199571190594,0.5099496608961704,0.47361404268771623,0.4804603135089712,0,[0.4422926472712325],0,
0,0.001,0.0,2.0,0.6390837183878371,0.6753020527593672,0.49570333693062557,0.506240034171531,0.4693616392569483,0.4759323276363593,0,[0.4422926472712325],0,
0,0.001,0.0,2.2,0.7182791589434322,0.7166769548338459,0.4954660539206069,0.506149326365518,0.4700168629678733,0.47648355349404603,0,[0.4422926472712325],0,
0,0.001,0.0,2.4,0.515466103422773,0.6735318056539463,0.4924766698871835,0.5024098743940684,0.4670788682090306,0.473124950450723,0,[0.4422926472712325],0,
0,0.001,0.0,2.6,0.6035063858960505,0.7350942958565717,0.49278257858359,0.5033641175364533,0.46777528292726406,0.474359800669813,0,[0.4422926472712325],0,
0,0.001,0.0,2.8,0.7537806956723118,0.6612713979337446,0.49277885490643514,0.5031997170888689,0.4669866665075232,0.47386515232084064,0,[0.4422926472712325],0,
0,0.001,0.0,3.0,0.4256648265754837,0.5043594696734054,0.49283817922272793,0.5035953066677412,0.4669960532046161,0.4735926521676139,0,[0.4422926472712325],0,
0,0.001,1e-05,1.0,0.49385062330088936,0.5097889908305767,0.507522222971943,0.5167163947508095,0.4808456284157257,0.48706420695738206,0,[0.4422926472712325],0,
0,0.001,1e-05,1.2,0.7121671465486887,0.7220721445983853,0.5037861365014652,0.5131711395974722,0.477817817568592,0.4839748958280212,0,[0.4422926472712325],0,
0,0.001,1e-05,1.4,0.3778630740609482,0.5689616353672499,0.5036731173115084,0.5139966313974613,0.4772840641964211,0.4837956470558541,0,[0.4422926472712325],0,
0,0.001,1e-05,1.6,0.6194758002904851,0.6738188031361786,0.5006144404655072,0.5124616133795228,0.4748849278432244,0.48105952305556743,0,[0.4422926472712325],0,
0,0.001,1e-05,1.8,0,0.4836934753129278,0.5001199571190594,0.5099496608961704,0.47361404268771623,0.4804603135089712,0,[0.4422926472712325],0,
0,0.001,1e-05,2.0,0.7480438768088137,0.5506087194947634,0.49570333693062557,0.506240034171531,0.4693616392569483,0.4759323276363593,0,[0.4422926472712325],0,
0,0.001,1e-05,2.2,0.7507973721258611,0.6922408842237093,0.4954660539206069,0.506149326365518,0.4700168629678733,0.47648355349404603,0,[0.4422926472712325],0,
0,0.001,1e-05,2.4,0.703010887188446,0.7054639758683326,0.4924766698871835,0.5024098743940684,0.4670788682090306,0.473124950450723,0,[0.4422926472712325],0,
0,0.001,1e-05,2.6,0.6862060901111139,0.7120388627263657,0.49278257858359,0.5033641175364533,0.46777528292726406,0.474359800669813,0,[0.4422926472712325],0,
0,0.001,1e-05,2.8,0.7430068224281776,0.6407252846901322,0.49277885490643514,0.5031997170888689,0.4669866665075232,0.47386515232084064,0,[0.4422926472712325],0,
0,0.001,1e-05,3.0,-0.22725039689995225,0.54922816262816,0.49283817922272793,0.5035953066677412,0.4669960532046161,0.4735926521676139,0,[0.4422926472712325],0,
0,0.001,0.0001,1.0,0.5945448387451834,0.7480249625862824,0.507522222971943,0.5167163947508095,0.4808456284157257,0.48706420695738206,0,[0.4422926472712325],0,
0,0.001,0.0001,1.2,0.4670757153968176,0.5686135450578945,0.5037861365014652,0.5131711395974722,0.477817817568592,0.4839748958280212,0,[0.4422926472712325],0,
0,0.001,0.0001,1.4,0.751002309559852,0.7603903693970522,0.5036731173115084,0.5139966313974613,0.4772840641964211,0.4837956470558541,0,[0.4422926472712325],0,
0,0.001,0.0001,1.6,0.3709158417692674,0.6976449037079047,0.5006144404655072,0.5124616133795228,0.4748849278432244,0.48105952305556743,0,[0.4422926472712325],0,
0,0.001,0.0001,1.8,0.7025745381980896,0.5298249417409734,0.5001199571190594,0.5099496608961704,0.47361404268771623,0.4804603135089712,0,[0.4422926472712325],0,
0,0.001,0.0001,2.0,0.6517664491087829,0.6782269824768629,0.49570333693062557,0.506240034171531,0.4693616392569483,0.4759323276363593,0,[0.4422926472712325],0,
0,0.001,0.0001,2.2,0.6920614565877148,0.5301796386322328,0.4954660539206069,0.506149326365518,0.4700168629678733,0.47648355349404603,0,[0.4422926472712325],0,
0,0.001,0.0001,2.4,0.7271570783034083,0.5437184109922125,0.4924766698871835,0.5024098743940684,0.4670788682090306,0.473124950450723,0,[0.4422926472712325],0,
0,0.001,0.0001,2.6,0.4196540655152403,0.42197930769861147,0.49278257858359,0.5033641175364533,0.46777528292726406,0.474359800669813,0,[0.4422926472712325],0,
0,0.001,0.0001,2.8,0.6960734255551243,0.6182654350087098,0.49277885490643514,0.5031997170888689,0.4669866665075232,0.47386515232084064,0,[0.4422926472712325],0,
0,0.001,0.0001,3.0,0.7127836040905781,0.5221516986605844,0.49283817922272793,0.5035953066677412,0.4669960532046161,0.4735926521676139,0,[0.4422926472712325],0,
0,0.001,0.001,1.0,0.6798344163380051,0.480317439653099,0.507522222971943,0.5167163947508095,0.4808456284157257,0.48706420695738206,0,[0.4422926472712325],0,
0,0.001,0.001,1.2,0.6389235095561493,0.6492081849129654,0.5037861365014652,0.5131711395974722,0.477817817568592,0.4839748958280212,0,[0.4422926472712325],0,
0,0.001,0.001,1.4,0.43728425331331067,0.4319641647079016,0.5036731173115084,0.5139966313974613,0.4772840641964211,0.4837956470558541,0,[0.4422926472712325],0,
0,0.001,0.001,1.6,0.7442806383485563,0.7566101971247919,0.5006144404655072,0.5124616133795228,0.4748849278432244,0.48105952305556743,0,[0.4422926472712325],0,
0,0.001,0.001,1.8,0,0.5229161228735385,0.5001199571190594,0.5099496608961704,0.47361404268771623,0.4804603135089712,0,[0.4422926472712325],0,
0,0.001,0.001,2.0,0.7296343751165177,0.6589503037460548,0.49570333693062557,0.506240034171531,0.4693616392569483,0.4759323276363593,0,[0.4422926472712325],0,
0,0.001,0.001,2.2,0,0.536444426374191,0.4954660539206069,0.506149326365518,0.4700168629678733,0.47648355349404603,0,[0.4422926472712325],0,
0,0.001,0.001,2.4,0.43748747578319325,0.5103085803313135,0.4924766698871835,0.5024098743940684,0.4670788682090306,0.473124950450723,0,[0.4422926472712325],0,
0,0.001,0.001,2.6,0.6606400379010543,0.7313592749659757,0.49278257858359,0.5033641175364533,0.46777528292726406,0.474359800669813,0,[0.4422926472712325],0,
0,0.001,0.001,2.8,0.6717433104435416,0.6777757877355284,0.49277885490643514,0.5031997170888689,0.4669866665075232,0.47386515232084064,0,[0.4422926472712325],0,
0,0.001,0.001,3.0,0.7205537661408951,0.7517187248656165,0.49283817922272793,0.5035953066677412,0.4669960532046161,0.4735926521676139,0,[0.4422926472712325],0,
0,0.001,0.01,1.0,0.7526365139540627,0.6961072720010281,0.507522222971943,0.5167163947508095,0.4808456284157257,0.48706420695738206,0,[0.4422926472712325],0,
0,0.001,0.01,1.2,0.5090820709084743,0.6763590038901628,0.5037861365014652,0.5131711395974722,0.477817817568592,0.4839748958280212,0,[0.4422926472712325],0,
0,0.001,0.01,1.4,0.6839989813324238,0.6874003008025579,0.5036731173115084,0.5139966313974613,0.4772840641964211,0.4837956470558541,0,[0.4422926472712325],0,
0,0.001,0.01,1.6,0.7160951601488047,0.7529355852116865,0.5006144404655072,0.5124616133795228,0.4748849278432244,0.48105952305556743,0,[0.4422926472712325],0,
