0,0.1,0.01,1.0,0.5,0.796859425919461,0.800128417448064,0.552798539631571,0.5567897150558264,0.520685336368946,0.5269959317600217,0,[0.4422926472712325],0,
0,0.1,0.01,1.0,1.0,0.7350113980350659,0.800420080863443,0.5889489119550961,0.588469455763037,0.5505268289295269,0.5573724453820335,0,[0.4422926472712325],0,
0,0.1,0.01,1.0,1.5,0.8308000206744022,0.8112114207960384,0.620048107400404,0.6160457497891487,0.5760160496469999,0.5835732570665468,0,[0.4422926472712325],0,
0,0.1,0.01,1.0,2.0,0.7635875651769244,0.8135004405823293,0.6457961408115993,0.6367835492011077,0.5968335950768712,0.6044448317724516,0,[0.4422926472712325],0,
0,0.1,0.01,1.0,2.5,0.7962822435124525,0.8109082061603614,0.6663129828995424,0.6519570335551802,0.6127453016382974,0.620269228019065,0,[0.4422926472712325],0,
0,0.1,0.01,1.0,3.0,0.8105238671414623,0.8205832044867133,0.6823562004005793,0.6643743502264695,0.6246218332359424,0.6326939987465388,0,[0.4422926472712325],0,
1,0.1,0.01,1.0,0.5,0.8065394912475349,0.8220248829780725,0.552798539631571,0.5567897150558264,0.520685336368946,0.5269959317600217,0,[0.4422926472712325],0,
1,0.1,0.01,1.0,1.0,0.8762020009579741,0.8129171650670343,0.5889489119550961,0.588469455763037,0.5505268289295269,0.5573724453820335,0,[0.4422926472712325],0,
1,0.1,0.01,1.0,1.5,0.7934540348148511,0.8096648336847155,0.620048107400404,0.6160457497891487,0.5760160496469999,0.5835732570665468,0,[0.4422926472712325],0,
1,0.1,0.01,1.0,2.0,0.8166522312691981,0.8062006649274874,0.6457961408115993,0.6367835492011077,0.5968335950768712,0.6044448317724516,0,[0.4422926472712325],0,
1,0.1,0.01,1.0,2.5,0.8157397336762875,0.8187907459497827,0.6663129828995424,0.6519570335551802,0.6127453016382974,0.620269228019065,0,[0.4422926472712325],0,
1,0.1,0.01,1.0,3.0,0.783771344965216,0.8130259568707466,0.6823562004005793,0.6643743502264695,0.6246218332359424,0.6326939987465388,0,[0.4422926472712325],0,
2,0.1,0.01,1.0,0.5,0.8048811073963767,0.7995903797705376,0.552798539631571,0.5567897150558264,0.520685336368946,0.5269959317600217,0,[0.4422926472712325],0,
2,0.1,0.01,1.0,1.0,0.6726308060064387,0.7992409874751868,0.5889489119550961,0.588469455763037,0.5505268289295269,0.5573724453820335,0,[0.4422926472712325],0,
2,0.1,0.01,1.0,1.5,0.7638143535001661,0.7916729943300641,0.620048107400404,0.6160457497891487,0.5760160496469999,0.5835732570665468,0,[0.4422926472712325],0,
2,0.1,0.01,1.0,2.0,0.8437869707693854,0.8282679986540568,0.6457961408115993,0.6367835492011077,0.5968335950768712,0.6044448317724516,0,[0.4422926472712325],0,
2,0.1,0.01,1.0,2.5,0.7880143483342026,0.8014936546131668,0.6663129828995424,0.6519570335551802,0.6127453016382974,0.620269228019065,0,[0.4422926472712325],0,
2,0.1,0.01,1.0,3.0,0.6997504764789878,0.7960790079582968,0.6823562004005793,0.6643743502264695,0.6246218332359424,0.6326939987465388,0,[0.4422926472712325],0,
3,0.1,0.01,1.0,0.5,0.7372609757063782,0.8060732624824407,0.552798539631571,0.5567897150558264,0.520685336368946,0.5269959317600217,0,[0.4422926472712325],0,
3,0.1,0.01,1.0,1.0,0.7227613464733893,0.7968912546904477,0.5889489119550961,0.588469455763037,0.5505268289295269,0.5573724453820335,0,[0.4422926472712325],0,
3,0.1,0.01,1.0,1.5,0.7935760139851206,0.8042495278620325,0.620048107400404,0.6160457497891487,0.5760160496469999,0.5835732570665468,0,[0.4422926472712325],0,
3,0.1,0.01,1.0,2.0,0.8080868152314026,0.8146776673187758,0.6457961408115993,0.6367835492011077,0.5968335950768712,0.6044448317724516,0,[0.4422926472712325],0,
3,0.1,0.01,1.0,2.5,0.7958002425963505,0.8009093545243727,0.6663129828995424,0.6519570335551802,0.6127453016382974,0.620269228019065,0,[0.4422926472712325],0,
3,0.1,0.01,1.0,3.0,0.7958363897901398,0.8151045951182061,0.6823562004005793,0.6643743502264695,0.6246218332359424,0.6326939987465388,0,[0.4422926472712325],0,
4,0.1,0.01,1.0,0.5,0.7877216101190082,0.7960952935978131,0.552798539631571,0.5567897150558264,0.520685336368946,0.5269959317600217,0,[0.4422926472712325],0,
4,0.1,0.01,1.0,1.0,0.7988705628175831,0.8053300962054881,0.5889489119550961,0.588469455763037,0.5505268289295269,0.5573724453820335,0,[0.4422926472712325],0,
4,0.1,0.01,1.0,1.5,0.7814257890863661,0.8324691586349175,0.620048107400404,0.6160457497891487,0.5760160496469999,0.5835732570665468,0,[0.4422926472712325],0,
4,0.1,0.01,1.0,2.0,0.7913404922223951,0.7994266222858388,0.6457961408115993,0.6367835492011077,0.5968335950768712,0.6044448317724516,0,[0.4422926472712325],0,
4,0.1,0.01,1.0,2.5,0.7973631108154787,0.7994555001520669,0.6663129828995424,0.6519570335551802,0.6127453016382974,0.620269228019065,0,[0.4422926472712325],0,
4,0.1,0.01,1.0,3.0,0.7664294733026155,0.8103083795899546,0.6823562004005793,0.6643743502264695,0.6246218332359424,0.6326939987465388,0,[0.4422926472712325],0,
5,0.1,0.01,1.0,0.5,0.8131679483069867,0.794968502104938,0.552798539631571,0.5567897150558264,0.520685336368946,0.5269959317600217,0,[0.4422926472712325],0,
5,0.1,0.01,1.0,1.0,0.8737055759281006,0.810971020124047,0.5889489119550961,0.588469455763037,0.5505268289295269,0.5573724453820335,0,[0.4422926472712325],0,
5,0.1,0.01,1.0,1.5,0.7808495458163172,0.8193162349923994,0.620048107400404,0.6160457497891487,0.5760160496469999,0.5835732570665468,0,[0.4422926472712325],0,
5,0.1,0.01,1.0,2.0,0.7466515667540684,0.793927707209293,0.6457961408115993,0.6367835492011077,0.5968335950768712,0.6044448317724516,0,[0.4422926472712325],0,
5,0.1,0.01,1.0,2.5,0.7707710882247945,0.8149005372825053,0.6663129828995424,0.6519570335551802,0.6127453016382974,0.620269228019065,0,[0.4422926472712325],0,
5,0.1,0.01,1.0,3.0,0.8004814567840222,0.8125735721907723,0.6823562004005793,0.6643743502264695,0.6246218332359424,0.6326939987465388,0,[0.4422926472712325],0,
6,0.1,0.01,1.0,0.5,0.7195738748826674,0.8899979474590742,0.552798539631571,0.5567897150558264,0.520685336368946,0.5269959317600217,0,[0.4422926472712325],0,
6,0.1,0.01,1.0,1.0,0.831101940838004,0.7959514835599031,0.5889489119550961,0.588469455763037,0.5505268289295269,0.5573724453820335,0,[0.4422926472712325],0,
6,0.1,0.01,1.0,1.5,0.6645188566725428,0.8064958895136655,0.620048107400404,0.6160457497891487,0.5760160496469999,0.5835732570665468,0,[0.4422926472712325],0,
6,0.1,0.01,1.0,2.0,0.7698004330438871,0.8150015499026733,0.6457961408115993,0.6367835492011077,0.5968335950768712,0.6044448317724516,0,[0.4422926472712325],0,
6,0.1,0.01,1.0,2.5,0.8141421767644174,0.813441473114342,0.6663129828995424,0.6519570335551802,0.6127453016382974,0.620269228019065,0,[0.4422926472712325],0,
6,0.1,0.01,1.0,3.0,0.7349452741514897,0.8167684960236203,0.6823562004005793,0.6643743502264695,0.6246218332359424,0.6326939987465388,0,[0.4422926472712325],0,
7,0.1,0.01,1.0,0.5,0.8069797119712427,0.7948679996308928,0.552798539631571,0.5567897150558264,0.520685336368946,0.5269959317600217,0,[0.4422926472712325],0,
7,0.1,0.01,1.0,1.0,0.7619907080957196,0.8030928595883438,0.5889489119550961,0.588469455763037,0.5505268289295269,0.5573724453820335,0,[0.4422926472712325],0,
7,0.1,0.01,1.0,1.5,0.7796026435688806,0.8484130583834154,0.620048107400404,0.6160457497891487,0.5760160496469999,0.5835732570665468,0,[0.4422926472712325],0,
7,0.1,0.01,1.0,2.0,0.803488595107903,0.804345636899568,0.6457961408115993,0.6367835492011077,0.5968335950768712,0.6044448317724516,0,[0.4422926472712325],0,
