0.001,1.2,0.8686748822802572,0.869641660046503,0.5778690621303814,0.6524043538538575,0.8207061908202894,0.640312396274839,0,[0.4422926472712325],0
0.001,2.2,0.8662088114466371,0.8650941517604566,0.6457669722647262,0.722844868538878,0.7958186541849136,0.7116929117361931,0,[0.4422926472712325],0
0.001,1.4,0.8403658617557073,0.8678475481724847,0.5945176632098915,0.6700641515403731,0.8169152056649792,0.6579756600606339,0,[0.4422926472712325],0
0.001,1.6,0.8037134102187363,0.8439864532505403,0.610793643263819,0.686494014065344,0.8109364420329047,0.6750710356850814,0,[0.4422926472712325],0
0.001,2.4,0.8456412367495447,0.8436143944525972,0.6539597673529389,0.7307220230315612,0.7916397559212371,0.7204016342221689,0,[0.4422926472712325],0
0.001,2.6,0.8454768717157813,0.8426998125204077,0.6611234041174354,0.7387389295370722,0.7896359632536557,0.7280782616702638,0,[0.4422926472712325],0
0.001,2.8,0.8490863681708919,0.8475034469416418,0.667314477664574,0.7449634761193762,0.7849849211536034,0.7343609800005025,0,[0.4422926472712325],0
0.001,3.0,0.8336564845223553,0.8328160525160411,0.6703517617754001,0.7492690804025788,0.7839501561907982,0.7383793568110557,0,[0.4422926472712325],0
0.001,1.0,0.8810733766159266,0.8790281550136074,0.5608818049186242,0.6341565504806951,0.8259699295642771,0.6216456412318762,0,[0.4422926472712325],0
0.001,2.0,0.842164764155641,0.8436419063747375,0.6344380281012981,0.711331954607267,0.801026814549051,0.700449943474845,0,[0.4422926472712325],0
0.001,1.8,0.8633754524360217,0.8590885550937467,0.6242760095154397,0.7001722310987678,0.8049889190462447,0.6891339678654074,0,[0.4422926472712325],0
0.005,1.2,0.8978244550783774,0.8954108050674198,0.5778690621303814,0.6524043538538575,0.8207061908202894,0.640312396274839,0,[0.4422926472712325],0
0.005,2.2,0.8769639301416203,0.8775589729024199,0.6457669722647262,0.722844868538878,0.7958186541849136,0.7116929117361931,0,[0.4422926472712325],0
0.005,1.4,0.8784074237860471,0.8726184510419466,0.5945176632098915,0.6700641515403731,0.8169152056649792,0.6579756600606339,0,[0.4422926472712325],0
0.005,1.6,0.8713957105142738,0.8599447589147607,0.610793643263819,0.686494014065344,0.8109364420329047,0.6750710356850814,0,[0.4422926472712325],0
0.005,2.4,0.8464714653382721,0.8571687733415387,0.6539597673529389,0.7307220230315612,0.7916397559212371,0.7204016342221689,0,[0.4422926472712325],0
0.005,2.6,0.8411652370976488,0.8036023780140801,0.6611234041174354,0.7387389295370722,0.7896359632536557,0.7280782616702638,0,[0.4422926472712325],0
0.005,2.8,0.824905985976811,0.8050863870944003,0.667314477664574,0.7449634761193762,0.7849849211536034,0.7343609800005025,0,[0.4422926472712325],0
0.005,3.0,0.8662665514682621,0.8621869860363864,0.6703517617754001,0.7492690804025788,0.7839501561907982,0.7383793568110557,0,[0.4422926472712325],0
0.005,1.0,0.868893652682297,0.8678622054065043,0.5608818049186242,0.6341565504806951,0.8259699295642771,0.6216456412318762,0,[0.4422926472712325],0
0.005,2.0,0.8476775962138878,0.8741998585322611,0.6344380281012981,0.711331954607267,0.801026814549051,0.700449943474845,0,[0.4422926472712325],0
0.005,1.8,0.8738991513027018,0.8665897080466359,0.6242760095154397,0.7001722310987678,0.8049889190462447,0.6891339678654074,0,[0.4422926472712325],0
0.01,1.2,0.8781404136528842,0.8497168347949452,0.5778690621303814,0.6524043538538575,0.8207061908202894,0.640312396274839,0,[0.4422926472712325],0
0.01,2.2,0.8454387808552642,0.8122731492191615,0.6457669722647262,0.722844868538878,0.7958186541849136,0.7116929117361931,0,[0.4422926472712325],0
0.01,1.4,0.863318294930164,0.788736004173812,0.5945176632098915,0.6700641515403731,0.8169152056649792,0.6579756600606339,0,[0.4422926472712325],0
0.01,1.6,0.8537523002951397,0.8237496568472076,0.610793643263819,0.686494014065344,0.8109364420329047,0.6750710356850814,0,[0.4422926472712325],0
0.01,2.4,0.8620788198414867,0.8322543126614196,0.6539597673529389,0.7307220230315612,0.7916397559212371,0.7204016342221689,0,[0.4422926472712325],0
0.01,2.6,0.8455260605307582,0.8324719566296687,0.6611234041174354,0.7387389295370722,0.7896359632536557,0.7280782616702638,0,[0.4422926472712325],0
0.01,2.8,0.8364415310702874,0.8355511192295288,0.667314477664574,0.7449634761193762,0.7849849211536034,0.7343609800005025,0,[0.4422926472712325],0
0.01,3.0,0.84201148990462,0.8271421148237066,0.6703517617754001,0.7492690804025788,0.7839501561907982,0.7383793568110557,0,[0.4422926472712325],0
0.01,1.0,0.8914918922627472,0.8984931739623656,0.5608818049186242,0.6341565504806951,0.8259699295642771,0.6216456412318762,0,[0.4422926472712325],0
0.01,2.0,0.8725563643179862,0.8740608938855032,0.6344380281012981,0.711331954607267,0.801026814549051,0.700449943474845,0,[0.4422926472712325],0
0.01,1.8,0.892542595008837,0.8920677791129399,0.6242760095154397,0.7001722310987678,0.8049889190462447,0.6891339678654074,0,[0.4422926472712325],0
